iso3,country,factor_key,factor_group,input_key,lineage_type,official_indicator_code,official_indicator_name_en,official_indicator_name_ru,provider,source_name,source_key,source_note,official_url,raw_file,source_manifest_code,latest_observed_year_in_run,year,unit,raw_value,normalized_value,normalization_method,within_factor_weight,factor_weight,scoring_role,weight_note,observation_status
CHN,China,I_PROGRAM,program,programFit,derived_component,not_applicable_modelled_component,Program fit,Соответствие программ,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,0-1,0.5652536283048547,0.5652536283048547,0.65*max(profile_scores)+0.35*mean(profile_scores),1.0,0.12,direct_factor_formula_component,within-factor formula weight,modelled
CHN,China,I_RUSCOMP,russiaCompatibility,isUnfriendly,official_indicator,RU_GOV_ORDER_430R.UNFRIENDLY_COUNTRY_FLAG,Is unfriendly,Недружественная страна по распоряжению Правительства РФ N 430-р,Government of the Russian Federation,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,Government Order No. 430-r country table,https://www.alta.ru/tamdoc/22rs0430/,data/reference/unfriendly_countries_platform_2026.csv,,,2026,flag,False,0.0,legal_filter_gate; unfriendly => I_RUSCOMP=0,0.0,0.16,multiplicative_gate,"0%: reference/status/context value, not an index bonus",official_or_reference
CHN,China,I_RUSCOMP,russiaCompatibility,hasExistingMgimoBranch,official_indicator,MGIMO_BRANCH_PRESENCE.FLAG,Has existing mgimo branch,Действующее присутствие МГИМО,MGIMO,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,MGIMO country presence reference table,https://mgimo.ru/about/,data/reference/mgimo_existing_presence.csv,,,2026,flag,False,0.0,-0.20*existing_branch_flag,-0.2,0.16,direct_penalty,direct formula penalty; negative sign is part of formula,official_or_reference
CHN,China,I_RUSCOMP,russiaCompatibility,isDomesticRussia,official_indicator,ISO3166.RUS.DOMESTIC_FLAG,Is domestic russia,Россия как внутренняя юрисдикция,ISO 3166 / project country boundary reference,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,ISO country code and dashboard boundary reference,https://www.iso.org/iso-3166-country-codes.html,docs/data/world_admin_boundaries_ru_claimed_update_2026.geojson,,,2026,flag,False,,eligibility_reference_flag_not_scored_in_index,0.0,0.16,hard_filter_context,"0%: reference/status/context value, not an index bonus",official_or_reference
CHN,China,I_RUSCOMP,russiaCompatibility,isNonSovereignOrSpecial,official_indicator,ISO3166.SPECIAL_TERRITORY_FLAG,Is non sovereign or special,Особая или несамостоятельная территория,ISO 3166 / project country boundary reference,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,ISO country code and dashboard boundary reference,https://www.iso.org/iso-3166-country-codes.html,docs/data/world_admin_boundaries_ru_claimed_update_2026.geojson,,,2026,flag,False,,eligibility_reference_flag_not_scored_in_index,0.0,0.16,hard_filter_context,"0%: reference/status/context value, not an index bonus",official_or_reference
CHN,China,I_RUSCOMP,russiaCompatibility,inPreparation,official_indicator,MGIMO_PIPELINE_STATUS.FLAG,In preparation,Проект в подготовке,MGIMO,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,MGIMO country presence reference table,https://mgimo.ru/about/,data/reference/mgimo_existing_presence.csv,,,2026,flag,False,,reference_status_flag_not_scored,0.0,0.16,reference_status_not_scored,"0%: reference/status/context value, not an index bonus",official_or_reference
CHN,China,I_RUSCOMP,russiaCompatibility,partnerUniversitiesMgimoCount,official_indicator,MGIMO_PARTNER_UNIVERSITIES.COUNT,Partner universities mgimo count,Партнёрские университеты МГИМО,MGIMO,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,MGIMO partner universities country table,https://mgimo.ru/about/structure/int/docs/partner-universities/,data/reference/mgimo_partner_universities.csv,,,2026,count,0.0,0.5,"robust_norm(log1p(raw), positive=True)",0.14,0.16,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_RUSCOMP,russiaCompatibility,strategicHrFit,derived_component,not_applicable_modelled_component,Strategic hr fit,Стратегическое кадровое соответствие,MGIMO campuses/about and admissions pages,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,Manual reference table distinguishes operational branches from pipeline cases,https://mgimo.ru/about/,https://mgimo.ru/about/,,,2026,0-1,0.4563605547374491,0.4563605547374491,prepared_0_1_score,0.12,0.16,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_RUSCOMP,russiaCompatibility,programFit,derived_component,not_applicable_modelled_component,Program fit,Соответствие программ,MGIMO campuses/about and admissions pages,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,Manual reference table distinguishes operational branches from pipeline cases,https://mgimo.ru/about/,https://mgimo.ru/about/,,,2026,0-1,0.5652536283048547,0.5652536283048547,prepared_0_1_score,0.1,0.16,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_ECO,economy,gdpPppCurrent,official_indicator,NY.GDP.MKTP.PP.CD,Gdp ppp current,"ВВП по ППС, текущие международные доллары",World Bank Indicators API,World Bank World Development Indicators,world_bank_indicators_long,No API key required according to World Bank documentation; V2 endpoint is used,https://api.worldbank.org/v2/country/all/indicator/{indicator},https://api.worldbank.org/v2/country/all/indicator/{indicator},,,2026,international USD,33597882047418.76,1.0,"robust_norm(log1p(raw), positive=True)",0.15,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_ECO,economy,gdpPcPppCurrent,official_indicator,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP (constant 2021 international $)",ВВП на душу населения по ППС,World Bank,World Bank World Development Indicators,world_bank_indicators_long,World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.PCAP.PP.KD,NY.GDP.PCAP.PP.KD.xls,NY.GDP.PCAP.PP.KD,2024.0,2024,international USD,23845.619721725907,0.6781377539646937,"robust_norm(log1p(raw), positive=True)",0.25,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_ECO,economy,gdpGrowthReal,official_indicator,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),"Рост ВВП, годовой процент",World Bank,World Bank World Development Indicators,world_bank_indicators_long,National accounts / OECD / World Bank staff estimates via World Bank,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.KD.ZG.xls,NY.GDP.MKTP.KD.ZG,2024.0,2024,%,4.9773565917572,0.7172343552196285,"robust_norm(raw, positive=True)",0.17,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_ECO,economy,tradePercentGdp,official_indicator,NE.TRD.GNFS.ZS,Trade (% of GDP),"Торговля товарами и услугами, процент ВВП",World Bank,World Bank World Development Indicators,world_bank_indicators_long,National accounts / OECD / World Bank staff estimates via World Bank,https://data.worldbank.org/indicator/NE.TRD.GNFS.ZS,NE.TRD.GNFS.ZS.xls,NE.TRD.GNFS.ZS,2024.0,2024,%,37.19842013880647,0.0120588763368152,"robust_norm(raw, positive=True)",0.08,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_ECO,economy,programFit,derived_component,not_applicable_modelled_component,Program fit,Соответствие программ,World Bank Indicators API,World Bank World Development Indicators,world_bank_indicators_long,No API key required according to World Bank documentation; V2 endpoint is used,https://api.worldbank.org/v2/country/all/indicator/{indicator},https://api.worldbank.org/v2/country/all/indicator/{indicator},,,2026,0-1,0.5652536283048547,0.5652536283048547,prepared_0_1_score,0.18,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_ECO,economy,sectorDepthScore,derived_component,not_applicable_modelled_component,Sector depth score,Глубина отраслевого спроса,World Bank Indicators API,World Bank World Development Indicators,world_bank_indicators_long,No API key required according to World Bank documentation; V2 endpoint is used,https://api.worldbank.org/v2/country/all/indicator/{indicator},https://api.worldbank.org/v2/country/all/indicator/{indicator},,,2026,0-1,0.4477647469630951,0.4477647469630951,mean(normalized sector depth indicators),0.07,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_FIN,finance,npvExpectedUsd,derived_component,not_applicable_modelled_component,Npv expected usd,Ожидаемая приведённая стоимость,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,USD,14143514.402516266,1.0,"robust_norm(raw, positive=True)",0.3,0.16,direct_factor_formula_component,within-factor formula weight,modelled
CHN,China,I_FIN,finance,npvPositiveProbability,derived_component,not_applicable_modelled_component,Npv positive probability,Вероятность положительной приведённой стоимости,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,USD,1.0,1.0,probability_0_1,0.7,0.16,direct_factor_formula_component,within-factor formula weight,modelled
CHN,China,I_FEAS,feasibility,politicalStability,official_indicator,PV.EST,Political Stability and Absence of Violence/Terrorism: Estimate,Политическая стабильность и отсутствие насилия/терроризма,World Bank,"World Bank WGI, LPI and WDI operational indicators",world_bank_wgi_long,Worldwide Governance Indicators,https://data.worldbank.org/indicator/PV.EST,PV.EST.xls,PV.EST,2023.0,2023,0-1,-3.5916793346405025,0.4764858538992416,"robust_norm(raw, positive=True)",0.15,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_FEAS,feasibility,governmentEffectiveness,official_indicator,GE.EST,Government Effectiveness: Estimate,Эффективность государственного управления,World Bank,"World Bank WGI, LPI and WDI operational indicators",world_bank_wgi_long,Worldwide Governance Indicators,https://data.worldbank.org/indicator/GE.EST,GE.EST.xls,GE.EST,2023.0,2023,0-1,4.753098189830781,0.715883467744264,"robust_norm(raw, positive=True)",0.12,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_FEAS,feasibility,regulatoryQuality,official_indicator,RQ.EST,Regulatory Quality: Estimate,Качество регулирования,World Bank,"World Bank WGI, LPI and WDI operational indicators",world_bank_wgi_long,Worldwide Governance Indicators,https://data.worldbank.org/indicator/RQ.EST,RQ.EST.xls,RQ.EST,2023.0,2023,0-1,-2.495554655790329,0.3662926556619462,"robust_norm(raw, positive=True)",0.12,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_FEAS,feasibility,ruleOfLaw,official_indicator,RL.EST,Rule of Law: Estimate,Верховенство права,World Bank,"World Bank WGI, LPI and WDI operational indicators",world_bank_wgi_long,Worldwide Governance Indicators,https://data.worldbank.org/indicator/RL.EST,RL.EST.xls,RL.EST,2023.0,2023,0-1,-0.2809097953140738,0.488309359931954,"robust_norm(raw, positive=True)",0.12,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_FEAS,feasibility,internetUsersPct,official_indicator,IT.NET.USER.ZS,Individuals using the Internet (% of population),"Пользователи интернета, процент населения",World Bank,"World Bank WGI, LPI and WDI operational indicators",world_bank_wgi_long,ITU World Telecommunication/ICT Indicators Database via World Bank,https://data.worldbank.org/indicator/IT.NET.USER.ZS,IT.NET.USER.ZS.xls,IT.NET.USER.ZS,2025.0,2025,%,91.6,0.9207263414558228,"robust_norm(raw, positive=True)",0.11,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_FEAS,feasibility,urbanPopulationPct,official_indicator,SP.URB.TOTL.IN.ZS,Urban population (% of total population),"Городское население, процент населения",World Bank,"World Bank WGI, LPI and WDI operational indicators",world_bank_wgi_long,World Development Indicators,https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS,SP.URB.TOTL.IN.ZS.xls,SP.URB.TOTL.IN.ZS,2024.0,2024,%,65.8946980998325,0.5498421848505296,"robust_norm(raw, positive=True)",0.08,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_FEAS,feasibility,partnerUniversitiesMgimoCount,official_indicator,MGIMO_PARTNER_UNIVERSITIES.COUNT,Partner universities mgimo count,Партнёрские университеты МГИМО,MGIMO,"World Bank WGI, LPI and WDI operational indicators",world_bank_wgi_long,MGIMO partner universities country table,https://mgimo.ru/about/structure/int/docs/partner-universities/,data/reference/mgimo_partner_universities.csv,,,2026,count,0.0,0.5,"robust_norm(log1p(raw), positive=True)",0.07,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
CHN,China,I_HRSTRAT,strategicHr,digitalFinanceProfileScore,derived_component,not_applicable_modelled_component,Digital finance profile score,Цифровые финансы и бизнес-информатика,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,0-1,0.6238191044328291,0.6238191044328291,prepared_0_1_score,0.2,0.06,direct_factor_formula_component,within-factor formula weight,modelled
CHN,China,I_HRSTRAT,strategicHr,economicLegalProfileScore,derived_component,not_applicable_modelled_component,Economic legal profile score,Экономико-правовой профиль,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,0-1,0.3953139753244509,0.3953139753244509,prepared_0_1_score,0.15,0.06,direct_factor_formula_component,within-factor formula weight,modelled
CHN,China,I_HRSTRAT,strategicHr,energyLogisticsProfileScore,derived_component,not_applicable_modelled_component,Energy logistics profile score,Энергетика и логистика,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,0-1,0.2941290678899405,0.2941290678899405,prepared_0_1_score,0.15,0.06,direct_factor_formula_component,within-factor formula weight,modelled
TUR,Türkiye,I_MARKET,market,addressableMarketStudents2026,derived_component,not_applicable_modelled_component,Addressable market students2026,"Адресуемый пул студентов, 2026",UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2026,people,5181504.059417091,1.0,"robust_norm(log1p(raw), positive=True)",0.5,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
TUR,Türkiye,I_MARKET,market,addressableMarketStudents2035,derived_component,not_applicable_modelled_component,Addressable market students2035,"Адресуемый пул студентов, 2035",UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2035,people,5151300.528549127,1.0,"robust_norm(log1p(raw), positive=True)",0.15,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
TUR,Türkiye,I_MARKET,market,addressableMarketStudents2050,derived_component,not_applicable_modelled_component,Addressable market students2050,"Адресуемый пул студентов, 2050",UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2050,people,3825178.599583105,1.0,"robust_norm(log1p(raw), positive=True)",0.1,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
TUR,Türkiye,I_MARKET,market,amsGrowth2026_2035,derived_component,not_applicable_modelled_component,Ams growth2026 2035,Рост адресуемого пула 2026-2035,UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2026,%,-0.0058291049320072785,0.3265422972721243,"robust_norm(raw growth, positive=True)",0.08,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
TUR,Türkiye,I_MARKET,market,amsGrowth2026_2050,derived_component,not_applicable_modelled_component,Ams growth2026 2050,Рост адресуемого пула 2026-2050,UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2026,%,-0.26176288666008884,0.1298207848535053,"robust_norm(raw growth, positive=True)",0.07,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
